OSD.flyTime [s],HOME.distance [ft],OSD.height [ft],OSD.longitude,OSD.latitude,OSD.altitude [ft]
202.3,4192.7,908.4,74.7050726957594,26.4541820001971,3152
202.5,4202.3,908.4,74.7050989484348,26.4541955541317,3152
202.7,4212.1,908.4,74.7051258611775,26.4542094457771,3152
202.9,4221.3,908.7,74.7051512915243,26.4542225715426,3153
203.1,4230.9,908.4,74.7051775301166,26.4542360909386,3152
203.3,4240.5,908.7,74.7052040099581,26.4542496613201,3153
203.5,4250.3,908.7,74.7052310659807,26.4542635107516,3153
203.7,4259.6,908.7,74.7052565048998,26.4542765093274,3153
203.9,4268.9,908.7,74.7052822726278,26.454289692109,3153
204.1,4278.3,908.4,74.7053080501528,26.4543028891447,3152
204.3,4288.0,908.4,74.7053347736925,26.4543165187352,3152
204.5,4297.5,908.4,74.7053609265619,26.4543298358337,3152
204.7,4307.0,908.7,74.705387172502,26.4543431540286,3153
204.9,4316.5,908.7,74.7054133149621,26.4543563905369,3153
205.1,4326.0,908.7,74.7054395504929,26.4543696511675,3153
205.3,4335.3,908.7,74.7054652974025,26.4543826508397,3153
205.5,4345.1,908.7,74.7054923920005,26.4543963067454,3153
205.7,4354.7,908.7,74.7055187267251,26.4544095333856,3153
205.9,4364.1,908.7,74.7055449059237,26.4544226311913,3153
206.1,4373.6,908.4,74.705571114513,26.4544357273524,3152
206.3,4382.9,908.4,74.7055969055087,26.4544485779055,3152
206.5,4392.5,908.4,74.7056234906671,26.4544618089316,3152
206.7,4402.3,908.7,74.7056506685388,26.4544752921442,3153
206.9,4411.7,908.7,74.7056768765158,26.4544882358968,3153
207.1,4420.9,908.7,74.705702359521,26.4545007843743,3153
207.3,4430.3,908.4,74.7057286648549,26.4545136957812,3152
207.5,4439.8,908.4,74.7057550412164,26.454526604447,3152
207.7,4449.3,908.4,74.7057815045255,26.454539511468,3152
207.9,4458.7,908.7,74.7058077963886,26.454552300071,3153
208.1,4468.4,908.7,74.7058348554728,26.45456543406,3153
208.3,4477.6,908.7,74.7058607285177,26.4545779792481,3153
208.5,4487.1,908.7,74.7058873026545,26.4545907832016,3153
208.7,4496.6,908.7,74.7059138633205,26.4546035416518,3153
208.9,4506.0,908.7,74.7059403774511,26.4546162315731,3153
209.1,4515.6,908.7,74.7059670697632,26.454629000988,3153
209.3,4525.1,908.7,74.7059938998444,26.454641751763,3153
209.5,4534.9,908.7,74.7060213924422,26.4546547092213,3153
209.7,4544.1,908.7,74.7060474681608,26.4546669336938,3153
209.9,4553.5,908.7,74.7060740073961,26.4546793028995,3153
210.1,4562.9,908.7,74.7061005717359,26.4546916282466,3153
210.3,4572.6,908.7,74.7061280606598,26.4547043099444,3153
210.5,4581.8,908.7,74.7061542025076,26.4547163134795,3153
210.7,4591.2,908.7,74.706181044835,26.4547285675565,3153
210.9,4600.6,908.7,74.7062076936732,26.4547407119871,3153
211.1,4609.9,908.7,74.7062341937208,26.4547527423855,3153
211.3,4619.4,908.7,74.7062614622141,26.4547650019448,3153
211.5,4628.8,908.4,74.7062882365753,26.4547769786165,3152
211.7,4638.0,908.4,74.7063145253769,26.4547887359955,3152
211.9,4647.6,908.4,74.7063422775929,26.4548010662767,3152
212.1,4656.9,908.7,74.7063688358097,26.4548128104982,3153
212.3,4666.7,908.7,74.7063969505116,26.4548251638051,3153
212.5,4676.2,908.7,74.7064243084018,26.4548370845572,3153
212.7,4685.4,908.7,74.70645094132,26.4548485859119,3153
212.9,4695.0,908.4,74.7064787608899,26.4548604978923,3152
213.1,4704.1,908.4,74.7065052101159,26.4548717667967,3152
213.3,4713.7,908.4,74.706533219501,26.4548836091517,3152
213.5,4722.8,908.4,74.7065597226101,26.4548947678615,3152
213.7,4732.1,908.4,74.7065868074112,26.4549060861069,3152
213.9,4741.3,908.4,74.7066137317877,26.4549172629084,3152
214.1,4750.8,908.4,74.7066415231914,26.4549287215011,3152
214.3,4759.9,908.4,74.7066682001958,26.4549396417301,3152
214.5,4769.3,908.4,74.7066956952428,26.4549507949577,3152
214.7,4778.6,908.7,74.7067232258036,26.4549618966514,3153
214.9,4788.1,908.7,74.7067513074409,26.4549731447231,3153
215.1,4797.2,908.7,74.7067780848637,26.4549837820645,3153
215.3,4806.5,908.7,74.7068058162613,26.4549946765267,3153
215.5,4815.9,908.7,74.7068336897141,26.4550054876576,3153
215.7,4825.3,908.7,74.7068616109269,26.4550162225843,3153
215.9,4834.6,908.7,74.7068893508968,26.4550268220977,3153
216.1,4843.8,908.7,74.7069171104605,26.4550373190918,3153
216.3,4853.1,908.7,74.7069449128857,26.4550477557804,3153
216.5,4862.3,908.7,74.7069725622341,26.4550580345783,3153
216.7,4871.5,908.4,74.7070001638225,26.4550682174356,3152
216.9,4880.8,908.4,74.707028391189,26.455078530772,3152
217.1,4889.7,908.4,74.7070553437317,26.4550883172577,3152
217.3,4899.2,908.4,74.7070840486979,26.4550986245636,3152
217.5,4908.2,908.4,74.7071113759726,26.4551083874754,3152
217.7,4917.4,908.4,74.7071395604776,26.4551183757104,3152
217.9,4926.7,908.4,74.7071677572287,26.4551282301768,3152
218.1,4935.9,908.7,74.7071960715428,26.4551379854133,3153
218.3,4945.2,908.7,74.7072245107676,26.4551476123636,3153
218.5,4954.6,908.7,74.7072535512782,26.4551573226451,3153
218.7,4963.5,908.7,74.7072810108113,26.4551664243892,3153
218.9,4972.5,908.7,74.7073089785595,26.4551756352316,3153
219.1,4981.8,908.7,74.7073377704733,26.455185007254,3153
219.3,4990.9,908.7,74.7073660786644,26.4551941418921,3153
219.5,4999.8,908.7,74.7073937108681,26.4552029530735,3153
219.7,5008.8,908.4,74.7074220643699,26.4552118645812,3152
219.9,5018.1,908.4,74.707451046099,26.4552208528415,3152
220.1,5026.9,908.7,74.7074786991212,26.4552293246673,3153
220.3,5036.0,908.7,74.7075072926475,26.4552379648004,3153
220.5,5045.0,908.7,74.7075358580076,26.4552464689719,3153
220.7,5054.0,908.4,74.7075643768323,26.4552548316996,3152
220.9,5062.9,908.4,74.7075927768695,26.4552630359884,3152
221.1,5072.1,908.4,74.7076220672014,26.4552713943303,3152
221.3,5081.1,908.4,74.7076508995275,26.4552795399582,3152
221.5,5089.9,908.4,74.7076790509679,26.4552874268208,3152
221.7,5099.2,908.4,74.7077087307273,26.4552956974456,3152
221.9,5107.9,908.4,74.7077368037923,26.455303437382,3152
222.1,5116.9,908.4,74.7077655785615,26.455311370296,3152
222.3,5126.1,908.4,74.7077951970902,26.4553195214063,3152
222.5,5134.9,908.4,74.7078233338352,26.4553272043266,3152
222.7,5143.9,908.4,74.7078522139213,26.455335019919,3152
222.9,5152.8,908.4,74.7078809384813,26.455342742312,3152
223.1,5161.8,908.4,74.7079097806043,26.4553504701874,3152
223.3,5170.8,908.4,74.7079388541794,26.4553582474035,3152
223.5,5179.8,908.4,74.7079679130592,26.455365970893,3152
223.7,5189.0,908.4,74.7079976871139,26.4553738128005,3152
223.9,5197.7,908.4,74.7080257467082,26.4553811514313,3152
224.1,5206.6,908.4,74.7080545582159,26.4553886698821,3152
224.3,5215.6,908.4,74.7080835681111,26.4553962069728,3152
224.5,5224.8,908.4,74.7081132662397,26.4554038241053,3152
224.7,5233.7,908.4,74.7081421757165,26.4554111758936,3152
224.9,5242.3,908.4,74.7081701226462,26.4554182667236,3152
225.1,5251.4,908.4,74.708199619938,26.455425751184,3152
225.3,5260.1,908.4,74.7082278693476,26.4554329045124,3152
225.5,5269.0,908.4,74.7082569196551,26.4554402343714,3152
225.7,5278.0,908.4,74.7082859626149,26.4554474940568,3152
225.9,5286.8,908.4,74.7083148720917,26.4554546035267,3152
226.1,5295.7,908.4,74.7083438611684,26.4554616504981,3152
226.3,5304.7,908.4,74.7083730572051,26.455468684312,3152
226.5,5313.6,908.4,74.7084022030325,26.4554756347946,3152
226.7,5322.4,908.4,74.7084312190508,26.4554824778238,3152
226.9,5331.2,908.4,74.7084600660722,26.4554892693193,3152
227.1,5340.1,908.4,74.7084891127059,26.4554961002874,3152
227.3,5349.0,908.4,74.7085184605947,26.4555029575706,3152
227.5,5358.0,908.4,74.7085478513451,26.4555098016963,3152
227.7,5366.9,908.4,74.7085771857631,26.4555166107352,3152
227.9,5375.7,908.4,74.7086062838306,26.4555233243817,3152
228.1,5384.6,908.4,74.7086353782242,26.4555299503111,3152
228.3,5393.4,908.4,74.7086645044578,26.4555365049704,3152
228.5,5402.2,908.4,74.7086934421008,26.4555430157711,3152
228.7,5411.0,908.4,74.7087224226052,26.4555494607841,3152
228.9,5420.0,908.4,74.7087522248261,26.4555560483373,3152
229.1,5428.7,908.4,74.7087808759092,26.4555623497135,3152
229.3,5437.9,908.4,74.7088114373911,26.4555690151156,3152
229.5,5446.9,908.4,74.7088412004243,26.4555754831543,3152
229.7,5455.6,908.4,74.7088699751935,26.4555817044886,3152
229.9,5464.6,908.4,74.7088998619128,26.4555881593697,3152
230.1,5473.2,908.4,74.7089281737777,26.4555941964982,3152
230.3,5481.9,908.4,74.7089573061343,26.455600314765,3152
230.5,5490.7,908.4,74.7089863490941,26.4556063179031,3152
230.7,5499.4,908.4,74.7090154630816,26.4556122552534,3152
230.9,5508.1,908.4,74.709044545229,26.4556181498416,3152
231.1,5516.9,908.4,74.7090738086195,26.4556240773238,3152
231.3,5525.7,908.4,74.7091032312098,26.4556300694972,3152
231.5,5534.5,908.7,74.7091327101324,26.4556360090405,3153
231.7,5543.4,908.4,74.7091622870242,26.4556419047252,3152
231.9,5552.2,908.4,74.7091918137067,26.4556477192715,3152
232.1,5561.0,908.4,74.7092214285615,26.4556534855735,3152
232.3,5570.1,908.4,74.7092518981973,26.4556593154704,3152
232.5,5578.9,908.4,74.7092813979384,26.4556648504185,3152
232.7,5587.4,908.1,74.7093099510524,26.4556701693634,3152
232.9,5596.0,908.1,74.709338943803,26.4556755321667,3152
233.1,5604.8,908.1,74.7093687190823,26.4556810736937,3152
233.3,5613.5,908.1,74.7093980265589,26.4556865658798,3152
233.5,5622.3,908.1,74.7094274271061,26.4556920580659,3152
233.7,5630.8,908.4,74.7094561871799,26.4556973013547,3152
233.9,5639.8,908.4,74.7094864425082,26.4557026838944,3152
234.1,5648.3,908.4,74.7095152993266,26.4557077133729,3152
234.3,5657.0,908.4,74.7095449362244,26.455712888681,3152
234.5,5665.7,908.4,74.7095744812762,26.4557179938154,3152
234.7,5674.7,908.4,74.7096047194599,26.4557231274579,3152
234.9,5683.1,908.4,74.7096332897185,26.4557279157144,3152
235.1,5691.9,908.4,74.709663499736,26.4557329780867,3152
235.3,5700.5,908.4,74.7096925022835,26.4557377762114,3152
235.5,5709.2,908.4,74.709722375532,26.4557426675354,3152
235.7,5718.2,908.4,74.7097530692723,26.4557476367084,3152
236.1,5735.4,908.1,74.7098118813883,26.4557568283626,3152
236.3,5744.1,907.8,74.7098416946307,26.4557614115804,3152
236.5,5753.0,907.8,74.7098721654911,26.4557660649718,3152
236.7,5761.4,907.8,74.7099010663956,26.4557704574049,3152
236.9,5770.0,908.1,74.7099305489921,26.4557749222046,3152
237.1,5778.9,908.1,74.7099608814711,26.4557794813002,3152
237.3,5787.5,908.1,74.709990626135,26.4557839395211,3152
237.5,5796.0,908.1,74.7100195821472,26.4557882299831,3152
237.7,5804.6,908.1,74.710049346405,26.4557925752683,3152
237.9,5813.3,908.1,74.7100790739243,26.4557968405116,3152
238.1,5821.9,908.4,74.7101089263544,26.4558010311954,3152
238.3,5830.6,908.4,74.7101389514551,26.4558051791172,3152
238.5,5839.3,908.4,74.7101687720452,26.4558092766016,3152
238.7,5848.1,908.4,74.7101991890226,26.4558134234268,3152
238.9,5856.4,908.4,74.7102279417487,26.4558172467953,3152
239.1,5864.9,908.4,74.710257481902,26.4558211326623,3152
239.3,5873.5,908.4,74.7102872877967,26.455825008661,3152
239.5,5882.1,908.4,74.7103171696175,26.4558288111967,3152
239.7,5891.0,908.4,74.7103479392839,26.4558327036425,3152
239.9,5899.6,908.7,74.7103778676401,26.4558364787666,3153
240.1,5907.9,908.7,74.7104069522368,26.4558401267009,3153
240.3,5916.8,908.7,74.7104376288325,26.4558438612559,3153
240.5,5925.1,908.7,74.7104666766907,26.4558472657753,3153
240.7,5933.6,908.7,74.7104964470716,26.4558506955134,3153
240.9,5942.1,908.7,74.7105261403017,26.4558540583672,3153
241.1,5950.6,908.7,74.7105560368179,26.455857421221,3153
241.3,5959.4,908.7,74.7105868909827,26.4558609013964,3153
241.5,5967.8,908.7,74.7106161151855,26.4558640866231,3153
241.7,5976.3,908.7,74.7106460080278,26.4558672861038,3153
241.9,5985.0,908.7,74.7106765119528,26.4558704625588,3153
242.1,5993.3,908.7,74.7107056443095,26.4558734953771,3153
242.3,6001.9,908.7,74.7107358261608,26.4558765939832,3153
242.5,6010.6,909.1,74.7107667476794,26.455879715615,3153
242.7,6019.0,909.1,74.7107960845467,26.455882546684,3153
242.9,6027.6,909.1,74.7108267219548,26.4558854270938,3153
243.1,6035.9,909.1,74.7108558432899,26.4558880673781,3153
243.3,6044.3,909.1,74.7108858255291,26.4558907076624,3153
243.5,6052.7,909.1,74.7109157538852,26.4558933029917,3153
243.7,6061.4,909.1,74.7109463814963,26.4558959169609,3153
243.9,6069.5,909.4,74.71097533261,26.4558983851004,3153
244.1,6078.1,909.4,74.711005963895,26.4559008696869,3153
244.3,6086.4,909.4,74.7110352836177,26.4559031558135,3153
244.5,6094.8,909.4,74.7110653993399,26.4559054748339,3153
244.7,6103.4,909.4,74.7110961041017,26.4559078245554,3153
244.9,6111.7,909.4,74.7111258303964,26.4559100361224,3153
245.1,6120.1,909.4,74.7111556326173,26.4559122104097,3153
245.3,6128.3,909.4,74.71118496826,26.4559143463208,3153
245.5,6136.9,909.1,74.7112158677355,26.4559165502126,3153
245.7,6145.3,909.1,74.711245906307,26.4559185753808,3153
245.9,6153.4,909.1,74.7112750288667,26.4559203856422,3153
246.1,6161.8,909.1,74.7113050111059,26.4559221421768,3153
246.3,6170.1,909.1,74.7113352113265,26.4559238910363,3153
246.5,6178.7,909.1,74.7113660936574,26.4559256936224,3153
246.7,6186.9,909.1,74.7113953876632,26.4559273394142,3153
246.9,6195.3,909.1,74.7114260520128,26.455928970952,3153
247.1,6203.4,909.1,74.7114551733479,26.455930461046,3153
247.3,6211.7,909.1,74.7114851715071,26.4559319873234,3153
247.5,6220.0,909.1,74.7115151072109,26.455933502636,3153
247.7,6228.3,909.1,74.711545007401,26.4559350080805,3153
247.9,6236.7,909.1,74.7115755603106,26.4559364532195,3153
248.1,6245.0,909.1,74.7116054335591,26.4559377876157,3153
248.3,6253.1,909.1,74.711634793694,26.4559390178478,3153
248.5,6261.6,909.1,74.7116657482772,26.4559402491764,3153
248.7,6269.7,909.1,74.711695121883,26.4559412688876,3153
248.9,6278.1,909.1,74.7117258646078,26.4559422304861,3153
249.1,6286.3,909.1,74.7117559693085,26.4559430648949,3153
249.3,6294.6,908.7,74.7117862515783,26.4559438664098,3153
249.5,6302.6,908.7,74.7118156949871,26.455944583497,3153
249.7,6311.1,908.7,74.7118466018103,26.4559452972948,3153
249.9,6319.0,908.7,74.7118757317177,26.4559458674558,3153
250.1,6327.1,908.7,74.7119057004861,26.4559463773114,3153
250.3,6335.6,908.7,74.7119367603862,26.4559468696236,3153
250.5,6343.6,908.7,74.7119663078872,26.455947246807,3153
250.7,6352.0,908.7,74.7119972832888,26.4559475549133,3153
250.9,6360.1,908.7,74.7120271945004,26.4559478421867,3153
251.1,6368.0,908.7,74.712056352574,26.4559480669618,3153
251.3,6376.1,908.7,74.7120865013607,26.4559482434924,3153
251.5,6384.3,908.7,74.7121167260736,26.4559483728751,3153
251.7,6392.7,908.7,74.7121477296414,26.4559484660745,3153
251.9,6400.6,908.4,74.7121770175241,26.4559484638816,3152
252.1,6408.9,908.4,74.7122078569935,26.4559484068655,3152
252.3,6417.1,908.4,74.7122381453864,26.4559482917368,3152
252.5,6424.9,908.4,74.7122675091952,26.4559480877946,3152
252.7,6433.0,908.4,74.712297673902,26.4559477862671,3152
252.9,6441.1,908.4,74.7123277332919,26.4559473575498,3152
253.1,6449.4,908.4,74.7123586462382,26.455946932122,3152
253.3,6457.3,908.4,74.7123882035361,26.4559465012118,3152
253.5,6465.4,908.4,74.7124184576398,26.4559459847774,3152
253.7,6473.4,908.4,74.7124486039773,26.4559453630826,3152
253.9,6481.6,908.4,74.7124793062899,26.4559445999439,3152
254.1,6489.4,908.4,74.7125085121234,26.4559438061043,3152
254.3,6497.4,908.4,74.7125386731564,26.4559429618273,3152
254.5,6505.4,908.4,74.7125687643863,26.4559421219362,3152
254.7,6513.4,908.4,74.7125987466255,26.4559412677911,3152
254.9,6521.3,908.4,74.7126284680217,26.4559403007102,3152
255.1,6529.2,908.4,74.7126582273811,26.4559392152113,3152
255.3,6537.1,908.7,74.712688232888,26.4559380288377,3153
255.5,6545.3,908.7,74.7127191188927,26.455936709792,3153
255.7,6553.2,908.7,74.712749208898,26.4559354181579,3153
255.9,6561.1,908.7,74.7127791641957,26.4559341133662,3153
256.1,6569.1,908.7,74.7128092186872,26.4559327800665,3153
256.3,6577.1,908.7,74.7128394078862,26.4559314829501,3153
256.5,6584.8,908.7,74.712868797412,26.455930191316,3153
256.7,6592.8,908.7,74.7128988641496,26.4559288240259,3153
256.9,6600.7,908.7,74.7129287239273,26.4559273898516,3153
257.1,6608.6,908.7,74.7129586682035,26.4559258504167,3153
257.3,6616.5,908.7,74.7129887900487,26.4559242123001,3153
257.5,6624.4,908.7,74.7130188825032,26.4559224864664,3153
257.7,6632.3,908.7,74.7130489712839,26.4559207430893,3153
257.9,6640.2,908.7,74.7130788800462,26.4559190358955,3153
258.1,6648.1,908.4,74.7131088929008,26.4559173122548,3152
258.3,6656.1,908.4,74.7131391298598,26.4559155337908,3152
258.5,6664.0,908.4,74.7131693447758,26.4559137235295,3152
258.7,6671.9,908.4,74.7131994543749,26.4559118770848,3152
258.9,6679.8,908.4,74.7132294108972,26.4559099802028,3152
259.1,6687.9,908.4,74.7132602736343,26.4559079791568,3152
259.3,6695.7,908.4,74.7132897733753,26.4559060658278,3152
259.5,6703.8,908.4,74.7133208063339,26.4559040921934,3152
259.7,6711.6,908.4,74.713350216678,26.4559022293017,3152
259.9,6719.5,908.4,74.7133801976926,26.4559002863683,3152
260.1,6727.4,908.4,74.7134102374887,26.4558983434348,3152
260.3,6735.4,908.4,74.7134404315862,26.4558963478711,3152
260.5,6743.3,908.4,74.7134705705761,26.4558943545003,3152
260.7,6751.2,908.4,74.7135005577138,26.4558923194639,3152
260.9,6759.0,908.4,74.7135302595162,26.4558901725882,3152
261.1,6766.8,908.4,74.713559953971,26.4558879577318,3152
261.5,6782.6,908.7,74.7136198106833,26.4558835389835,3153
261.7,6790.5,908.7,74.7136498027194,26.4558813175483,3153
261.9,6798.5,908.7,74.7136804315551,26.4558790522545,3153
262.1,6806.2,908.7,74.7137096288164,26.455876886739,3153
262.3,6814.4,908.7,74.7137405258427,26.4558745490786,3153
262.5,6822.1,908.7,74.7137698271961,26.4558722728202,3153
262.7,6830.1,908.7,74.7138005907395,26.4558697948125,3153
262.9,6838.0,908.7,74.7138303623449,26.455867312419,3153
263.1,6845.6,908.7,74.713859429797,26.4558648629193,3153
263.3,6853.5,908.7,74.7138895185777,26.4558623224132,3153
263.5,6861.4,908.7,74.7139195583738,26.4558597610743,3153
263.7,6869.2,908.7,74.7139494793823,26.4558571602627,3153
263.9,6877.2,908.7,74.7139799894303,26.4558544399365,3153
264.1,6885.1,908.7,74.7140098785988,26.4558517437326,3153
264.3,6892.7,908.7,74.7140392228138,26.455849065072,3153
264.5,6900.6,908.7,74.714069338536,26.4558462800545,3153
264.7,6908.7,908.7,74.7141001265716,26.4558433700402,3153
265.1,6924.1,908.4,74.7141591101337,26.4558376585614,3152
265.3,6932.2,908.4,74.7141899361324,26.4558346191643,3152
265.5,6939.8,908.4,74.7142191297198,26.4558317069571,3152
265.7,6947.6,908.4,74.7142490531775,26.4558286565954,3152
265.9,6955.6,908.4,74.7142795656748,26.4558254571146,3152
266.1,6963.4,908.4,74.7143094046341,26.4558222817561,3152
266.3,6971.0,908.4,74.714338694966,26.4558191590278,3152
266.5,6978.9,908.4,74.7143687629282,26.4558159288461,3152
266.7,6986.7,908.4,74.7143987255736,26.4558126712528,3152
266.9,6994.4,908.4,74.7144284408468,26.4558094103701,3152
267.1,7002.2,908.4,74.7144581806123,26.4558060968572,3152
267.3,7010.0,908.4,74.7144880563101,26.4558027372928,3152
267.5,7017.9,908.4,74.7145185455397,26.4557992022942,3152
267.7,7025.6,908.4,74.7145481848868,26.4557957133471,3152
267.9,7033.2,908.4,74.7145771849851,26.455792297863,3152
268.1,7041.0,908.4,74.7146072137596,26.4557886784367,3152
268.3,7048.8,908.4,74.7146373870387,26.4557849943191,3152
268.5,7056.8,908.4,74.714668347745,26.4557811457319,3152
268.7,7064.5,908.4,74.7146977213507,26.4557775252092,3152
268.9,7072.3,908.4,74.7147277011407,26.4557738016188,3152
269.1,7080.2,908.4,74.7147581095458,26.4557699683821,3152
269.3,7087.6,908.4,74.7147868083889,26.4557662985185,3152
269.5,7095.5,908.1,74.7148169926895,26.4557624290986,3152
269.7,7102.9,908.1,74.7148457466403,26.4557587055082,3152
269.9,7110.6,908.1,74.7148753847627,26.4557548393776,3152
270.1,7118.4,908.1,74.7149051710636,26.455750944739,3152
270.3,7126.3,908.1,74.714935753364,26.4557468944025,3152
270.5,7134.0,908.1,74.7149655788525,26.4557428934069,3152
270.7,7141.6,908.1,74.7149946414061,26.4557388858325,3152
270.9,7149.3,908.1,74.71502446567,26.4557346797982,3152
271.1,7157.0,908.1,74.7150542507463,26.4557304057832,3152
271.3,7164.6,908.1,74.7150839586718,26.4557261229964,3152
271.5,7172.5,908.1,74.715114528726,26.4557216713543,3152
271.7,7180.1,908.4,74.7151436194458,26.4557173797958,3152
271.9,7188.0,908.4,74.7151742446077,26.4557128327613,3152
272.1,7195.5,908.4,74.7152032936905,26.4557084458106,3152
272.3,7203.1,908.4,74.7152330248837,26.4557038998725,3152
272.5,7210.7,908.4,74.7152626336155,26.4556993188477,3152
272.7,7218.5,908.4,74.7152929244576,26.4556945876073,3152
272.9,7225.9,908.4,74.7153216747345,26.4556900679845,3152
273.1,7233.7,908.4,74.7153518969981,26.4556852720528,3152
273.3,7241.3,908.1,74.7153813881669,26.455680582478,3152
273.5,7248.7,908.1,74.7154100821115,26.4556759696557,3152
273.7,7256.5,908.1,74.7154402713106,26.4556710564024,3152
273.9,7263.8,908.1,74.7154689762767,26.4556663350302,3152
274.1,7271.6,908.1,74.7154992867127,26.455661343928,3152
274.3,7279.3,908.1,74.7155288942198,26.4556564186136,3152
274.5,7286.9,908.1,74.7155585813269,26.4556513847493,3152
274.7,7294.3,908.1,74.7155875079483,26.455646410094,3152
274.9,7301.9,908.1,74.7156171864831,26.4556413104419,3152
275.1,7309.8,908.4,74.7156477271465,26.455636024391,3152
275.3,7317.2,908.4,74.7156767541863,26.4556309389929,3152
275.5,7325.0,908.4,74.7157072630098,26.455625485183,3152
275.7,7332.4,908.4,74.715736123502,26.4556202254472,3152
275.9,7339.9,908.4,74.7157656097723,26.4556148396181,3152
276.1,7347.4,908.4,74.7157949527627,26.4556094154127,3152
276.3,7354.9,908.4,74.7158242479931,26.4556039637958,3152
276.5,7362.6,908.4,74.7158543330999,26.4555982643781,3152
276.7,7369.9,908.4,74.7158830013277,26.4555927831567,3152
276.9,7377.6,908.4,74.7159132211421,26.4555869653209,3152
277.1,7384.9,908.4,74.7159419163113,26.4555814303727,3152
277.3,7392.6,908.4,74.7159721483719,26.4555755445562,3152
277.5,7400.0,908.4,74.7160008570119,26.4555698780324,3152
277.7,7407.4,908.4,74.7160303200146,26.4555639779619,3152
277.9,7415.1,908.4,74.7160604675767,26.4555578684668,3152
278.1,7422.6,908.4,74.7160898277117,26.455551856557,3152
278.3,7429.8,908.4,74.7161183783764,26.4555459488112,3152
278.5,7437.2,908.4,74.7161476393176,26.4555398809818,3152
278.7,7444.7,908.4,74.7161768610712,26.455533748461,3152
278.9,7452.1,908.4,74.716206027717,26.4555276312906,3152
279.1,7459.5,908.4,74.7162352139568,26.4555214899981,3152
279.3,7466.9,908.4,74.7162644455072,26.455515276339,3152
279.5,7474.5,908.4,74.7162944644848,26.4555088302296,3152
279.7,7481.7,908.4,74.7163230029034,26.4555026067023,3152
279.9,7489.1,908.4,74.7163522981338,26.4554961068662,3152
280.1,7496.6,908.4,74.7163816276534,26.4554895357599,3152
280.3,7504.0,908.4,74.7164109522746,26.4554828824189,3152
280.5,7511.3,908.4,74.7164402132158,26.4554761863158,3152
280.7,7518.9,908.4,74.7164701599412,26.4554692478943,3152
280.9,7526.0,908.4,74.7164985403845,26.4554626142896,3152
281.1,7533.3,908.4,74.7165275796705,26.4554557767427,3152
281.3,7540.6,908.4,74.7165565467041,26.4554488865656,3152
281.5,7547.9,908.4,74.7165854916948,26.4554419229253,3152
281.7,7555.4,908.4,74.7166151959465,26.4554347038091,3152
281.9,7562.7,908.4,74.7166442438047,26.4554276491624,3152
282.1,7570.0,908.4,74.7166733063584,26.4554205682006,3152
282.3,7577.1,908.4,74.7167015827094,26.4554135716665,3152
282.5,7584.3,908.7,74.7167305301493,26.4554063580326,3153
282.7,7591.6,908.7,74.716759465343,26.4553990544887,3153
282.9,7598.8,908.7,74.7167883956383,26.4553917070862,3153
283.1,7606.1,908.7,74.7168174239027,26.4553842862207,3153
283.3,7613.3,908.7,74.7168464717609,26.4553768116284,3153
283.5,7620.6,908.7,74.7168755000254,26.4553692876953,3153
283.7,7628.0,908.7,74.7169052091755,26.4553615017075,3153
283.9,7635.1,908.7,74.7169333679636,26.4553540293081,3153
284.1,7642.3,908.7,74.716962224782,26.4553463321338,3153
284.3,7649.6,908.7,74.716991772283,26.45533836194,3153
284.5,7656.8,908.7,74.7170205482768,26.4553305342865,3153
284.7,7663.8,908.7,74.7170485282711,26.4553228513662,3153
284.9,7671.1,908.7,74.7170779655568,26.4553147177993,3153
285.1,7678.0,908.7,74.7171059406527,26.4553069241362,3153
285.3,7685.2,908.7,74.7171346529665,26.455298860743,3153
285.5,7692.3,908.7,74.7171634044681,26.4552907326585,3153
285.7,7699.6,908.7,74.7171928172615,26.4552823074323,3153
285.9,7706.7,908.7,74.717221536923,26.4552740247464,3153
286.1,7713.9,908.7,74.7172502149477,26.4552657080701,3153
286.3,7720.8,908.7,74.717278077379,26.4552575087155,3153
286.5,7728.0,908.7,74.7173074289417,26.4552488082769,3153
286.7,7735.1,908.7,74.7173360163449,26.4552402476375,3153
286.9,7742.1,908.7,74.7173645057789,26.455231646429,3153
287.1,7748.9,908.7,74.7173921134904,26.4552232568379,3153
287.3,7755.9,908.7,74.717420384943,26.4552145892932,3153
287.5,7762.9,908.7,74.7174486661925,26.4552058296457,3153
287.7,7770.0,908.7,74.7174777189492,26.4551967350285,3153
287.9,7777.0,908.7,74.7175061055156,26.4551877840481,3153
288.1,7783.8,908.7,74.7175338209932,26.4551790112429,3153
288.3,7790.8,908.7,74.7175622736887,26.4551699412962,3153
288.5,7798.0,908.7,74.7175914660515,26.4551605583091,3153
288.7,7804.7,908.7,74.7176190933568,26.4551515366067,3153
288.9,7811.8,908.7,74.7176481534613,26.4551419759925,3153
289.1,7818.8,908.7,74.7176765571722,26.455132537634,3153
289.3,7825.6,908.4,74.7177043632713,26.4551232549733,3152
289.5,7832.5,908.4,74.7177328404591,26.4551136724298,3152
289.7,7839.5,908.4,74.7177611755917,26.4551040586372,3152
289.9,7846.3,908.4,74.7177892755983,26.4550943746708,3152
290.1,7853.1,908.4,74.7178172041588,26.4550846863186,3152
290.3,7860.0,908.4,74.7178457401282,26.455074687119,3152
